id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id468,1,2016-09-05 18:03:00,5,-74.00531363213544,40.89444983407754,-73.97148032141163,40.78185425844543,N,2125
id469,1,2016-05-09 05:37:00,3,-73.82583950334117,40.730670655780926,-73.93652126813157,40.68875980678759,Y,435
id470,2,2016-03-17 11:07:00,2,-73.85850350377704,40.79177343412449,-73.89952020098008,40.601690078049025,N,2420
id471,1,2016-11-02 13:48:00,5,-73.76507106524541,40.84763019127088,-73.92359861026293,40.819847058546785,N,2712
id472,1,2016-07-26 23:41:00,4,-74.02792549915917,40.6354036765928,-73.78807850220032,40.61405178237142,Y,1876
id473,2,2016-04-10 12:19:00,4,-73.83124066317238,40.6345062743941,-73.92008911879974,40.67442045903163,Y,3457
id474,2,2016-12-05 15:21:00,2,-73.9374599875259,40.81636990156005,-73.88879241682042,40.87013325847115,Y,1215
id475,1,2016-04-19 16:06:00,3,-73.82147959935863,40.765040330819275,-73.90640540016685,40.69377544748121,N,2829
id476,2,2016-08-09 10:53:00,6,-73.99694133600882,40.85674662476516,-73.86041621110438,40.6107998089379,Y,1239
id477,1,2016-11-01 00:09:00,2,-73.81474882503711,40.69916861246543,-73.85472131399146,40.62512655686756,Y,403
id478,2,2016-07-20 11:16:00,1,-73.79299556422235,40.81571571403358,-73.97905872548841,40.70455955061214,N,1403
id479,2,2016-01-14 21:29:00,3,-73.764968449063,40.785225253690406,-73.97328964365192,40.89288010739494,Y,734
id480,2,2016-04-14 13:56:00,5,-73.88378093954795,40.60612939627977,-74.0074820100752,40.702402538208325,Y,2870
id481,1,2016-10-04 10:31:00,1,-73.78777634118387,40.80387493725452,-74.02821288904238,40.7371775931906,N,3537
id482,2,2016-02-25 00:27:00,4,-73.7956830856878,40.694822906932686,-74.0409347022334,40.73386729636825,N,1525
id483,2,2016-04-08 23:37:00,1,-73.94808378710027,40.84683950280533,-73.93112007662096,40.80375546137207,N,1606
id484,1,2016-01-09 08:16:00,6,-74.03887166898829,40.79606715771272,-73.76334323531174,40.72540368170261,Y,1309
id485,1,2016-09-14 09:52:00,4,-73.82477604999029,40.88089019708807,-73.8623359046261,40.74570211609711,Y,1853
id486,2,2016-06-04 20:19:00,1,-73.78602146041689,40.80546216477847,-73.86671706203174,40.76165320106289,N,2196
id487,2,2016-06-02 05:49:00,3,-73.89257638162185,40.67166496082901,-73.7658661179041,40.879928283417854,N,891
id488,1,2016-04-23 01:20:00,3,-73.89576163572367,40.638183544603585,-73.95735195623499,40.858610839530186,N,610
id489,1,2016-01-13 12:32:00,4,-73.78474563777584,40.862254761590954,-73.80851127365071,40.835793467368504,N,693
id490,1,2016-04-07 07:10:00,1,-73.79092901083041,40.602586845802534,-73.8416659556714,40.759581015211424,Y,923
id491,2,2016-05-23 08:45:00,4,-73.76730997831541,40.61117399119592,-73.91778014416782,40.8796174553988,Y,2884
id492,2,2016-03-02 23:10:00,1,-73.76398702976572,40.62547652011664,-73.7529098717323,40.86715788486023,Y,1044
id493,1,2016-08-15 22:17:00,6,-73.86142066281607,40.79867188806742,-73.86525868765591,40.65905672223244,N,554
id494,1,2016-05-30 23:01:00,5,-73.79394051299552,40.87589599363528,-73.81375025886146,40.75563677192638,N,1782
id495,2,2016-10-16 19:37:00,2,-73.91769620169903,40.89911334729606,-74.04437184244507,40.88975312940916,N,2278
id496,1,2016-11-18 01:27:00,4,-73.94954834092051,40.80992709553726,-74.01801446349863,40.80188341490711,Y,574
id497,2,2016-02-13 08:12:00,6,-73.7615517556829,40.623328065774444,-73.97496886433622,40.72933049967897,Y,320
id498,1,2016-11-10 00:13:00,3,-73.79825801233686,40.76863950956487,-73.96589974651076,40.72381310451494,N,2932
id499,2,2016-01-25 04:42:00,3,-73.92849638143934,40.78891332033068,-73.96960421052223,40.83240114880937,Y,3254
id500,1,2016-03-30 23:43:00,3,-73.92031178236545,40.87834713299849,-73.76508449631409,40.76704973958681,N,1157
id501,2,2016-08-14 00:49:00,5,-73.83878382616892,40.8596760825031,-73.816911761261,40.77982014251956,N,1916
id502,1,2016-08-09 22:46:00,4,-74.01541873677212,40.64744532313519,-73.75347021602683,40.622479545237724,Y,2256
id503,2,2016-02-29 15:36:00,2,-73.8050911506014,40.64692419865942,-73.8010126938896,40.699391643231245,N,2936
id504,2,2016-03-15 13:51:00,4,-73.8532743267412,40.66961456837978,-73.98755807155834,40.79935156823504,N,2035
id505,1,2016-05-15 09:43:00,4,-73.8326533646025,40.843112664466794,-73.96854635750582,40.799777998188596,Y,374
id506,1,2016-08-31 22:25:00,1,-73.80868540434624,40.77881551246863,-73.8431869533413,40.60764322800818,N,2425
id507,1,2016-10-15 01:41:00,6,-73.82604992323078,40.659462802312504,-73.84091949240903,40.62765530478167,N,1206
id508,1,2016-09-09 16:06:00,2,-73.975576321156,40.68481846954076,-73.79295674036312,40.723919120313425,N,1233
id509,2,2016-02-24 21:50:00,1,-73.8622261526829,40.69133549794444,-73.89416159183966,40.735224506080286,N,1558
id510,1,2016-03-13 13:09:00,5,-73.86502478039738,40.6209272527072,-73.83763016244086,40.86958801909538,Y,2406
id511,1,2016-07-10 19:35:00,3,-73.83093898703609,40.70869332657456,-73.81528690090359,40.71973323531309,N,938
id512,2,2016-07-03 03:14:00,3,-73.99996752806183,40.60668885954763,-73.87336554071385,40.796135739648506,N,1448
id513,1,2016-10-01 23:04:00,3,-73.77012093805082,40.70991733204891,-73.92696823100873,40.768934662360266,Y,555
id514,2,2016-08-08 22:37:00,4,-73.7503817335505,40.76615156335348,-73.85632438690506,40.67008024483864,N,1696
id515,2,2016-06-12 14:24:00,3,-73.91943923578322,40.61749977531505,-74.01249520417441,40.835982992430615,Y,2386
id516,2,2016-10-24 00:53:00,3,-74.01848090989238,40.6172483863011,-73.82962576886612,40.822591000383625,N,1597
id517,2,2016-04-05 03:28:00,4,-74.0020717692518,40.638505302289246,-73.83290170830519,40.88832635167276,N,377
id518,1,2016-05-16 05:35:00,3,-73.9739581076151,40.74098444131482,-73.77899368604852,40.71061508438084,Y,3320
id519,2,2016-05-03 14:52:00,3,-73.84023517526647,40.85539976884045,-73.92249688321033,40.7327961686779,N,2915
id520,1,2016-03-27 01:07:00,5,-74.03881515762296,40.60920477039383,-73.7673146315758,40.855309196158764,Y,1426
id521,1,2016-09-08 09:47:00,1,-73.9615141725268,40.791111132501555,-74.03350248674506,40.69048349672059,Y,2518
id522,2,2016-07-06 00:44:00,1,-73.91947097453094,40.83819378481521,-73.84793661149176,40.851614977500184,Y,2626
id523,1,2016-04-17 08:44:00,2,-73.78422763761324,40.749393911411225,-74.00572711796983,40.61925426668609,N,3023
id524,2,2016-09-03 04:46:00,5,-74.03722382556634,40.84349996513419,-73.7627883373104,40.61277560753816,N,1118
id525,2,2016-08-13 16:55:00,6,-73.78672147791309,40.87747630847442,-73.87684957157484,40.810539503781946,Y,1480
id526,1,2016-10-11 07:20:00,6,-73.95668167282011,40.794076301603155,-73.95344796971114,40.6024660864773,Y,611
id527,1,2016-02-07 23:33:00,3,-73.91912885114094,40.74997990963349,-73.95503495922529,40.760754279267104,Y,488
id528,1,2016-07-10 07:26:00,5,-74.02041630920975,40.78940434447808,-74.00222388544937,40.667617483520154,N,1737
id529,1,2016-03-31 13:15:00,4,-73.95534341296528,40.69381817721081,-73.8396275445992,40.88049073484777,N,863
id530,2,2016-11-24 13:10:00,1,-73.89687367081646,40.62522918284954,-73.83727532104096,40.65369782121341,N,2278
id531,2,2016-07-06 09:20:00,1,-73.78389769710654,40.63468631258181,-73.83100519283803,40.867121679788504,Y,3356
id532,2,2016-08-17 17:08:00,1,-74.04536056304649,40.628873783784556,-73.77952827842162,40.79945602498445,N,676
id533,1,2016-01-15 06:02:00,3,-73.96596112517359,40.643264205291274,-73.97007822035992,40.74845194358471,Y,3484
id534,2,2016-01-29 22:59:00,3,-73.8009065827138,40.74554955436282,-74.02470993391303,40.60014495832676,N,2325
id535,2,2016-11-13 00:03:00,3,-73.86010791702483,40.60075464897881,-73.9451019328818,40.67768632315899,Y,1580
id536,1,2016-12-09 11:34:00,2,-73.8807605517657,40.74757881897971,-74.02139501499224,40.68307050921646,N,3107
id537,1,2016-05-28 16:30:00,3,-73.7886084091674,40.688296959390264,-73.99899624732491,40.81922145574764,Y,2688
id538,2,2016-07-23 00:58:00,3,-73.99115178115309,40.73416657814655,-73.96762477080057,40.683106076688375,Y,2908
id539,1,2016-10-06 09:15:00,2,-73.85562637669635,40.68823737355265,-74.04324105766659,40.85253315569993,N,1875
id540,1,2016-07-24 17:31:00,5,-73.881608952738,40.719904579164506,-73.78546549126895,40.61761121184118,N,901
id541,2,2016-08-24 08:59:00,5,-73.75903433889178,40.773624909851534,-73.99213277392582,40.81112123033578,N,2920
id542,1,2016-09-12 21:08:00,3,-73.85930266368784,40.61401482063016,-73.91365114968016,40.60626787393843,Y,2552
id543,1,2016-04-29 16:05:00,1,-73.87703809351177,40.70480860051771,-74.02716300618569,40.68161880197622,N,2247
id544,2,2016-10-23 15:36:00,6,-73.90633997962459,40.696997812896306,-73.79146930917335,40.62672866383728,N,3002
id545,1,2016-02-28 21:06:00,2,-73.95404793783328,40.86074892703323,-73.85662434432707,40.6806535877346,N,1636
id546,1,2016-03-26 02:03:00,1,-74.00554804677432,40.677502450231366,-73.80818933501688,40.77041250281054,Y,1684
id547,2,2016-04-21 05:52:00,6,-73.9602052272672,40.782506848692684,-73.81201181492284,40.87436077594299,N,996
id548,1,2016-05-27 13:43:00,5,-73.77036534906098,40.604996232432455,-74.00827472195222,40.72581591073328,Y,3195
id549,2,2016-02-10 12:57:00,2,-74.00545190717085,40.89605849418168,-73.78852134998799,40.795691955802575,Y,2202
id550,2,2016-06-18 16:15:00,1,-73.78249466208649,40.69227595828459,-73.80857322199851,40.61795438296123,Y,2151
id551,2,2016-09-23 06:40:00,2,-73.99071177941532,40.84621803819539,-73.82604178882883,40.81132193235002,N,912
id552,2,2016-08-18 19:32:00,3,-73.98558179591353,40.86475511792073,-73.93279166933844,40.88381878112538,Y,2528
id553,1,2016-02-10 19:05:00,4,-73.9254698784648,40.689283725534445,-74.04152404280855,40.78050862555573,N,1190
id554,1,2016-05-30 12:32:00,2,-73.77183632840703,40.83759243771449,-73.89526073413336,40.859347074876496,Y,1854
id555,2,2016-03-20 23:14:00,1,-73.97297203651249,40.89377082738531,-73.84877803503528,40.72485297686149,Y,3134
id556,2,2016-01-04 00:04:00,5,-73.99449621822419,40.624264096276015,-73.9508485280756,40.7897619509334,Y,1586
id557,1,2016-12-05 08:30:00,4,-73.93229293951471,40.73251072038897,-73.85695983012529,40.713765278039865,Y,2184
id558,2,2016-10-07 09:01:00,2,-73.82280315633787,40.81928989173061,-73.87912355418295,40.63103961511019,N,632
id559,1,2016-05-20 01:01:00,3,-73.88350552998025,40.73158868986272,-74.00365408775085,40.84302577891628,N,935
id560,2,2016-07-04 13:09:00,6,-73.75038079608818,40.82327077012622,-73.77140646663666,40.76292132048427,N,1995
id561,1,2016-09-27 21:49:00,5,-73.77768474350032,40.828093178066446,-73.91656264780869,40.638248969708364,N,2421
id562,2,2016-06-16 12:04:00,3,-73.81229251175817,40.649505712429985,-73.92598368197756,40.6783334990191,N,2309
id563,1,2016-09-05 22:32:00,2,-74.01719273473608,40.7585676725461,-73.98068475975036,40.74092955552435,Y,3295
id564,2,2016-11-18 10:07:00,1,-74.02621614753414,40.78407885025183,-73.78950993991371,40.65812325541996,Y,2490
id565,2,2016-06-05 17:14:00,5,-73.91384049945582,40.70813243174506,-73.99935185596607,40.82816400639563,Y,1847
id566,2,2016-04-21 04:52:00,5,-74.01390991792023,40.892408340674486,-74.0355623033236,40.869161415135466,N,977
id567,1,2016-07-11 06:39:00,1,-73.84442843418238,40.61857225481998,-73.86590126772417,40.643749298919374,Y,3490
id568,2,2016-04-26 04:40:00,1,-74.02574367747786,40.77287586701131,-73.83597475890323,40.88444710701419,Y,2415
id569,1,2016-07-31 06:38:00,4,-73.75479251020364,40.60317830823778,-73.95178834088283,40.744447416718565,Y,1147
id570,1,2016-02-12 14:13:00,3,-73.8405302918366,40.83517141202271,-73.80291963060164,40.60941552386074,N,839
id571,1,2016-09-20 04:15:00,4,-73.80550374032812,40.830139613705896,-73.77276803099268,40.74387439284752,N,2279
id572,1,2016-01-24 22:18:00,4,-74.00882886053544,40.79189608297903,-73.75491932247954,40.84300939567096,N,1454
id573,1,2016-02-07 03:31:00,3,-73.86718696752008,40.788606256059765,-73.80333647928168,40.71495027937147,Y,2434
id574,2,2016-02-27 23:59:00,5,-74.04346849226897,40.612467498948845,-73.88674924319795,40.686225367268264,N,3557
id575,1,2016-07-18 12:36:00,2,-73.88136689081671,40.77691485829219,-73.99857296368135,40.821967232393824,N,527
id576,1,2016-11-12 23:02:00,4,-73.7723449179199,40.814225714269995,-73.99275522220591,40.80100039699554,N,1433
id577,1,2016-07-03 01:33:00,6,-73.83001940463572,40.8826187684153,-73.82287156882927,40.66825094695035,Y,1938
id578,2,2016-02-02 11:19:00,5,-73.87383909080742,40.61093695797986,-73.75833056037926,40.842618409164025,Y,2788
id579,1,2016-04-03 04:34:00,5,-74.00096253870115,40.735598292512904,-73.76935366872026,40.63316455291613,Y,3078
id580,1,2016-06-24 02:29:00,3,-73.86303760731741,40.85430259643126,-73.84084310590532,40.87829612826658,Y,1676
id581,2,2016-12-08 16:01:00,6,-74.00206264357074,40.8762954421192,-73.86189836491603,40.76839364287394,N,3225
id582,2,2016-06-10 21:28:00,6,-73.91089871218256,40.6582848746986,-74.00592083002589,40.72279961970166,N,1366
id583,2,2016-08-19 08:59:00,3,-73.87480682434489,40.76188922794452,-73.97472386012113,40.62512567182067,Y,1193
id584,2,2016-02-15 22:27:00,1,-73.81568025067953,40.64443311166143,-73.76224287273381,40.75655256481272,N,2944
id585,1,2016-04-19 08:12:00,3,-74.01651141440361,40.717292348640406,-73.9956845532202,40.7031899188297,Y,1809
id586,1,2016-07-25 05:34:00,2,-73.81489276014109,40.795726533550024,-74.04266480430006,40.71208110304997,N,2316
id587,2,2016-08-17 03:47:00,1,-73.98843171201304,40.72385497888994,-73.79231825442038,40.84491903505198,N,2217
id588,1,2016-03-18 21:30:00,3,-74.00426139267513,40.62804478872706,-73.9159305713008,40.60708852068494,N,1171
id589,2,2016-08-10 10:25:00,3,-73.89776453001171,40.757103724566846,-73.76864416711541,40.63062777455376,Y,2192
id590,1,2016-08-21 20:33:00,6,-74.04341310776412,40.76492139252508,-73.85082320804945,40.72034863920992,Y,1550
id591,2,2016-01-19 12:59:00,6,-73.99454882805604,40.80852615358954,-73.78802027614773,40.67124128836228,Y,2294
id592,1,2016-09-08 08:15:00,3,-74.03640012672365,40.768390873799085,-73.78329891869295,40.83735953981121,N,825
id593,2,2016-02-04 05:18:00,6,-74.04375696062714,40.79353570986087,-73.81356057677,40.629894365549674,Y,2311
id594,2,2016-09-08 12:09:00,6,-73.96464321005175,40.862274562246,-73.98942571079576,40.70763606595005,Y,1592
id595,2,2016-02-20 20:06:00,4,-73.94302349560097,40.847340703315986,-73.87422100352974,40.73735497571396,Y,1908
id596,1,2016-04-20 15:35:00,5,-73.81309150694436,40.77734141329476,-73.9688681751012,40.68090293814409,N,1247
id597,1,2016-07-11 06:50:00,2,-73.89150144159323,40.819232846851094,-73.84152930187854,40.87605697028739,N,348
id598,2,2016-07-21 11:22:00,1,-73.95559311153492,40.64885605126952,-74.00451475041905,40.880503120657465,N,848
id599,2,2016-01-01 16:23:00,6,-73.90863342730623,40.677151958588496,-73.81905302160125,40.644200233402536,N,2507
id600,2,2016-06-03 13:04:00,3,-73.92332382464814,40.65968444466204,-74.01272709472933,40.79406719051896,Y,871
id601,1,2016-03-20 20:51:00,4,-73.76653697061892,40.66745978556794,-73.9939777608635,40.868430039859795,N,1628
id602,2,2016-08-14 20:22:00,4,-73.82586006848358,40.60663142186925,-73.90354118686415,40.89562958260796,Y,3371
id603,2,2016-06-30 03:13:00,2,-74.02089255181754,40.601950491877496,-73.84823887336036,40.76467799484326,N,1740
id604,2,2016-05-24 03:58:00,5,-74.03863633730597,40.8561933487783,-73.80894259097141,40.835933867111926,N,993
id605,2,2016-04-02 13:31:00,3,-73.91038363132479,40.74143120528021,-73.91215409210501,40.6335927774082,Y,1645
id606,2,2016-04-28 02:47:00,5,-73.93872528003604,40.852727986734685,-73.82486883069247,40.72360900270598,Y,783
id607,1,2016-02-03 11:02:00,2,-73.83801904225783,40.64657043760952,-74.03676906452411,40.661014521685445,Y,1791
id608,1,2016-09-06 10:10:00,3,-73.95633495705302,40.86798027806165,-74.01603113627073,40.80123030024855,N,1445
id609,1,2016-01-06 10:40:00,2,-73.85581278555294,40.85374610455282,-73.9199399671937,40.78457877426633,Y,1860
id610,2,2016-05-01 16:17:00,3,-73.8608395722303,40.846231889866054,-73.89282685886054,40.82553361775036,Y,3310
id611,2,2016-08-11 12:02:00,3,-74.00845392500477,40.67338240436434,-74.0174241388263,40.79289786834718,Y,2802
id612,2,2016-08-27 22:04:00,4,-73.9775499191055,40.601008555834945,-73.85327926620148,40.623855481770654,N,1635
id613,1,2016-09-01 00:02:00,2,-73.95216112763595,40.71748463297864,-74.03152905128256,40.68416601884718,N,1727
id614,1,2016-10-15 03:03:00,3,-73.7903517339554,40.66137437939837,-73.90635289973622,40.74682662364093,Y,2218
id615,1,2016-01-12 15:19:00,4,-73.78488277692037,40.80227219504724,-73.95131974237046,40.75780241063372,Y,2185
id616,1,2016-02-13 13:17:00,6,-73.96653930727142,40.73603699400474,-73.77993891525053,40.83082266880653,N,2182
id617,2,2016-03-18 00:54:00,4,-74.00997393075862,40.87210060026915,-73.88921763727069,40.65346914366348,Y,423
id618,2,2016-01-31 23:28:00,3,-73.89312452872342,40.88175078087439,-73.76135599201933,40.62978504218021,N,1991
id619,2,2016-08-30 01:09:00,3,-73.8078846620886,40.604110799332005,-73.7595772826674,40.68425238408171,N,2812
id620,1,2016-02-01 18:44:00,4,-73.81778850424244,40.889037159375526,-73.86505300240132,40.6577736711903,N,1317
id621,1,2016-09-27 16:10:00,2,-74.0393399768274,40.83918815295453,-74.01497864898211,40.78195695132676,N,1334
id622,1,2016-03-23 15:01:00,1,-73.94103223095001,40.63998367763977,-73.95162851491226,40.79922093212937,N,2948
id623,1,2016-10-29 21:40:00,2,-73.97145007623749,40.864901435690115,-74.01014942885394,40.89820769252366,Y,321
id624,1,2016-11-10 18:25:00,6,-73.89274734966975,40.76554198393253,-73.88733293528487,40.80333279316684,N,3531
id625,2,2016-04-03 11:40:00,4,-73.88553581078044,40.70983934661184,-73.82662651252429,40.83726461796367,Y,3148
id626,1,2016-12-11 11:19:00,1,-73.91612917738267,40.73140295717606,-73.97731247678584,40.633609428617206,Y,1993
id627,1,2016-09-01 04:15:00,5,-73.76206068696018,40.60029367888953,-74.04549752257053,40.89514777091125,N,2076
id628,2,2016-08-03 04:00:00,6,-73.76268404106818,40.8250170677594,-73.97749929043765,40.8328244872716,N,2474
id629,2,2016-05-16 00:54:00,6,-74.00244571684858,40.700751969506896,-73.8558334360767,40.89197666776687,N,3006
id630,2,2016-08-04 06:24:00,5,-73.80595030946995,40.73684904219036,-73.89696397963014,40.828006404409564,Y,2334
id631,1,2016-02-02 03:39:00,6,-73.84968694876724,40.68862521600011,-73.926447976667,40.78826771797595,Y,486
id632,2,2016-10-21 17:37:00,6,-73.84336645941653,40.6241248400783,-73.93320399746389,40.738719604573355,N,492
id633,2,2016-02-09 19:33:00,6,-73.95953534767715,40.6053139020061,-74.01229736175674,40.701999425013014,Y,1718
id634,2,2016-11-30 13:28:00,2,-73.90335818539904,40.6674097132463,-73.88896331201947,40.86448909986277,Y,1734
id635,2,2016-08-10 06:36:00,4,-73.9256564891722,40.83807606162183,-73.80693246746114,40.67481865895095,Y,910
id636,2,2016-04-26 07:47:00,5,-73.90638193316805,40.83310574710295,-74.04579239048572,40.65889710772326,Y,1878
id637,1,2016-01-05 13:46:00,1,-73.90164607957907,40.83585143910347,-73.89380716234051,40.60903402517954,Y,3403
id638,1,2016-06-10 22:11:00,6,-73.79714486048617,40.83915481548862,-73.78226491851949,40.865656564088795,N,485
id639,2,2016-02-27 01:42:00,4,-74.01014934522404,40.70364108028023,-73.8660850303005,40.754430144261335,N,3067
id640,1,2016-01-14 18:33:00,2,-74.0049399332296,40.7822863190141,-74.02993684245016,40.78524980660256,N,1118
id641,1,2016-05-27 17:00:00,3,-73.93665278391519,40.60782310265609,-73.8559322515355,40.79568783196093,Y,3327
id642,1,2016-04-12 10:28:00,2,-74.03471820417192,40.88241052303845,-74.0496287639652,40.8708162439997,N,1492
id643,2,2016-07-18 11:00:00,4,-73.78079037258686,40.8507631607812,-73.96369592083651,40.828919404552224,N,2332
id644,1,2016-11-11 12:47:00,6,-73.99851499938302,40.72192672075455,-73.76160596198808,40.65172383812701,Y,1291
id645,1,2016-01-12 16:13:00,2,-73.8172984473213,40.67251956125603,-74.04537677573579,40.60463614910206,N,1369
id646,2,2016-05-04 00:25:00,6,-73.93664975921514,40.88113444620247,-73.93055716452123,40.63462463055509,Y,511
id647,2,2016-06-19 10:09:00,4,-74.01690000789235,40.61514628705156,-73.9919252098804,40.83769918363597,Y,375
id648,2,2016-04-15 02:52:00,3,-73.87723061808566,40.8015701997153,-74.00136569509293,40.84709826043555,Y,2796
id649,2,2016-04-25 23:36:00,1,-73.78971590874784,40.83063614866476,-74.04080787454505,40.81873149503273,Y,3064
id650,2,2016-09-16 13:33:00,2,-74.01717723704128,40.63243036266786,-73.89068143232245,40.69645858165238,Y,1522
id651,2,2016-04-20 15:16:00,4,-73.7744930391409,40.697022084276604,-73.90170281043427,40.67517108565072,Y,996
id652,1,2016-10-13 11:25:00,1,-73.93640030999282,40.861136311671494,-73.86237356478563,40.64603168471531,N,764
id653,1,2016-09-16 09:55:00,5,-73.93268484336375,40.71981821821596,-73.9397699647096,40.83123464727785,N,1400
id654,1,2016-05-31 05:10:00,4,-73.75995120151991,40.63135033503365,-73.94899946066295,40.66167584323952,N,2102
id655,1,2016-05-26 02:48:00,6,-73.9331939130521,40.877725267517214,-73.9658117421911,40.640404885906584,Y,3323
id656,2,2016-01-28 10:29:00,4,-74.04798004930981,40.84180101358841,-73.7744517431233,40.79406639456154,Y,790
id657,2,2016-01-19 02:01:00,2,-73.7709933627292,40.66313327861276,-73.84053552662218,40.850018764723835,N,2592
id658,1,2016-11-28 18:22:00,2,-73.84919089659276,40.78265600968104,-74.01749254767705,40.67424297133984,Y,2723
id659,2,2016-07-25 15:53:00,4,-73.85046168633423,40.71129489006521,-73.92807834825219,40.611106194190846,Y,3228
id660,1,2016-09-26 20:51:00,4,-73.80260228492894,40.89795643755285,-73.91021871706326,40.610624399169126,N,365
id661,1,2016-01-09 20:10:00,5,-73.98487368573733,40.697163042581785,-73.97518504620157,40.6106371822105,N,3311
id662,2,2016-04-15 23:48:00,6,-73.86578502446649,40.74499273676441,-73.9044450220398,40.74313795265637,N,1575
id663,2,2016-06-16 06:33:00,3,-73.97081611518475,40.80074898243729,-73.91610708834615,40.89884515914493,N,2136
id664,2,2016-04-16 16:31:00,6,-73.86999831910427,40.811311040213695,-73.95119756542245,40.82915626479229,N,3187
id665,1,2016-03-14 06:27:00,6,-73.84555677816793,40.63842933685945,-74.0168879192172,40.66227235239853,Y,998
id666,2,2016-01-06 12:34:00,3,-73.89718304304478,40.664277370555,-73.77259893970245,40.66954722340495,Y,477
id667,2,2016-09-20 16:37:00,6,-73.89865149064964,40.80522690631841,-73.7549617959348,40.769035696989754,N,2378
id668,1,2016-01-07 17:36:00,5,-73.77858598992825,40.77372610492579,-73.94269347219662,40.75768449932167,N,1393
id669,2,2016-02-08 06:29:00,5,-73.97183524727357,40.82731646774975,-73.80025561713441,40.83827463861349,N,607
id670,1,2016-05-08 00:50:00,1,-74.0276234428667,40.65004833051756,-73.8514128477911,40.64654997266646,N,1917
id671,1,2016-08-16 01:53:00,3,-73.98947981761084,40.78722126537995,-73.82295143859497,40.67440615305486,Y,428
id672,2,2016-07-14 01:18:00,2,-73.90011762610969,40.69135682897061,-73.95607121922302,40.68318273029127,N,920
id673,2,2016-01-19 09:54:00,6,-73.99861745645843,40.89276228471087,-74.01694299669279,40.742681382340706,N,893
id674,2,2016-08-27 11:48:00,4,-73.7614912010119,40.70473081590923,-73.75872163755007,40.8969049151247,Y,335
id675,2,2016-11-05 14:53:00,6,-73.75680597626281,40.712954855201566,-73.87285555756503,40.64369537408307,Y,2099
id676,1,2016-04-23 06:23:00,3,-73.79798647065404,40.652381397865334,-73.96861801202961,40.70425016938882,Y,2569
id677,1,2016-04-20 09:47:00,3,-73.9323321432996,40.63685194042102,-73.82135598511235,40.75889326704787,N,2703
id678,2,2016-11-09 08:56:00,6,-73.76974484552528,40.6270109317599,-73.91781226379088,40.88076305369597,N,1294
id679,2,2016-07-21 00:39:00,2,-73.96437875550424,40.89725728514231,-73.92959904453329,40.875110803834566,N,546
id680,2,2016-08-15 14:07:00,1,-74.03579694991826,40.88657276161533,-73.80636375875521,40.761799088263835,Y,1669
id681,2,2016-10-24 06:28:00,5,-74.03559524967699,40.639578723712695,-73.9276849668691,40.89068111451429,Y,2383
id682,2,2016-10-26 14:58:00,5,-73.76860156943498,40.765356700958364,-73.79864269412207,40.75562272028551,N,1885
id683,1,2016-09-24 16:10:00,2,-73.75965344368096,40.77375882332447,-74.04337200200533,40.87464370626018,N,3160
id684,2,2016-06-06 01:44:00,2,-73.76799023872094,40.62728192820223,-73.80633319020043,40.77957413127512,Y,2410
id685,2,2016-11-21 18:58:00,2,-73.94335692274049,40.77777436611194,-73.81254297404537,40.875072651281116,N,762
id686,1,2016-06-03 08:07:00,6,-73.79437430176897,40.765752113167075,-73.7564835704609,40.682504259599156,Y,2125
id687,1,2016-01-07 09:33:00,1,-74.03168078821325,40.69641562051068,-74.04920499574179,40.870329040087576,Y,1945
id688,1,2016-03-07 18:57:00,1,-73.82594570167258,40.62288245308005,-73.80006545322003,40.866684875510714,N,3566
id689,2,2016-03-14 20:08:00,5,-73.75898691809763,40.78845839514727,-73.99098967618333,40.64882738051235,Y,2083
id690,2,2016-03-20 16:22:00,4,-73.85385361130265,40.8966645470156,-73.97542302599497,40.7513963399839,N,3061
id691,2,2016-07-16 18:22:00,1,-73.92132709207056,40.62019141972518,-73.88528664998229,40.73527141233803,N,2485
id692,1,2016-10-11 15:14:00,4,-73.78898005398909,40.849181110102045,-73.83370434348953,40.84379354807979,N,3029
id693,1,2016-05-11 12:46:00,6,-74.02717033110486,40.89765792129273,-74.00252560482053,40.89896995796834,N,3142
id694,2,2016-08-03 01:08:00,5,-73.90416892151988,40.66477996706316,-73.85828993285445,40.72156827547597,Y,2417
id695,2,2016-08-12 01:46:00,1,-74.01653100050578,40.64953921711529,-73.757410620969,40.65647650525212,N,2044
id696,2,2016-05-06 16:52:00,5,-73.79182638433198,40.866381205203695,-73.92617474559633,40.859088428099426,Y,3203
id697,1,2016-08-16 15:03:00,1,-73.97110602630093,40.878978145504234,-73.7845207284576,40.60806660219708,Y,3232
id698,1,2016-12-11 00:32:00,1,-73.78079778463925,40.66517426324212,-74.04669144034713,40.7134529416974,Y,3565
id699,2,2016-06-27 02:12:00,6,-73.95171080203829,40.87044568105731,-73.94756903943636,40.80689628032466,Y,2575
id700,2,2016-08-14 23:08:00,3,-73.99354731777082,40.706354515987094,-73.89029935536637,40.87172035205838,N,2382
id701,2,2016-04-29 15:37:00,4,-73.89445869638358,40.693559319015016,-73.93203312617091,40.828482241771724,N,413
id702,1,2016-06-19 09:41:00,4,-73.89839620237295,40.77947398106555,-73.79521703050459,40.631467394266124,Y,2881
